document,title,image,image_type,result,score,reasons,missing_evidence
umn/source/associations/viewing_associations_in_a_route_table.rst,Viewing Associations in a Route Table,en-us_image_0000001190483836.png,icon,pass,0.88,"Image is a small location-pin icon, referenced in RST step 2 as the icon to click in the upper left corner to select region and project | The location pin symbol is semantically appropriate for a region/project selector | The icon is used as an inline image (|image1|) in the procedure text, matching its role as a UI symbol | The icon is small and generic; it does not show any specific region or project name, which is expected for a selector icon",The icon is a generic location pin; no specific region or project label is visible on the icon itself
umn/source/attachments/attachment_overview.rst,Attachment Overview,en-us_image_0000001427131632.png,other,fail,0.00,Local color check detected #3298ff.,
umn/source/attachments/modifying_the_basic_information_of_an_attachment.rst,Modifying the Basic Information of an Attachment,en-us_image_0000001674900098.png,screenshot,pass,0.83,"The image shows the Enterprise Router page with a search bar and a router entry 'er-test', matching step 4 'Search for the target enterprise router by name.' | The page displays the 'Manage Attachment' button, which is the next step in the procedure to reach the attachment list. | The figure caption in the RST is 'Searching for an enterprise router', which aligns with the visible search interface. | The image is a full UI screenshot with visible interface elements including buttons, dropdowns, and data fields.","The image does not show the actual attachment modification dialog, which is the main topic of the document. | The search field appears empty, so the act of searching by name is not explicitly demonstrated."
umn/source/attachments/modifying_the_basic_information_of_an_attachment.rst,Modifying the Basic Information of an Attachment,en-us_image_0000001190483836.png,icon,partial,0.62,"The image is a small location-pin icon, consistent with a region/project selector referenced in step 2 of the procedure. | The RST states 'Click |image1| in the upper left corner and select the desired region and project,' and a location pin is a common symbol for region selection. | The icon is a preliminary navigation element, not directly related to modifying attachment basic information. | No contradiction between the icon and its described usage in the RST.","The icon is shown in isolation without surrounding UI context, so its exact placement in the upper-left corner cannot be verified. | The icon does not directly illustrate the main topic of modifying attachment information."
umn/source/attachments/viewing_an_attachment.rst,Viewing an Attachment,en-us_image_0000001674900098.png,screenshot,pass,1.00,"Shows the Enterprise Router page with a search bar and an enterprise router (er-test), matching Figure 1 'Searching for an enterprise router'. | Visible 'Manage Attachment', 'Manage Route Table', 'Manage Sharing' buttons align with the procedure steps. | Search fields (Name, Enter a keyword, Search by Tag) correspond to step 4 of the RST.",No explicit indication of the selected region/project in this view.
umn/source/attachments/viewing_an_attachment.rst,Viewing an Attachment,en-us_image_0000001675151210.png,screenshot,pass,1.00,"Displays the Attachments tab table with Name/ID, Status, Attachment Type, Attached Resource columns, matching Figure 2 'Viewing attachments'. | Lists VPC and Virtual gateway attachments consistent with the RST description of viewing attachment name, status, type, and attached resource. | Includes Modify/Delete operations and a Create Attachment button, consistent with the management console context.",The tab header 'Attachments' is not fully visible in the cropped view.
umn/source/attachments/viewing_an_attachment.rst,Viewing an Attachment,en-us_image_0000002188732464.png,screenshot,pass,1.00,"Shows a VPC attachment details page with Name, Status, VPC name, Created, ID, Attachment Type (VPC), Subnet, and tags, matching Figure 3. | Includes ID, Created, and tags fields explicitly mentioned in step 6 of the RST. | Add Tag section and key/value table align with the described attachment detail view.",No attached-resource link navigation is shown in this static view.
umn/source/attachments/viewing_an_attachment.rst,Viewing an Attachment,en-us_image_0000001675117976.png,screenshot,pass,1.00,"Shows a virtual gateway attachment details page with Attachment Type 'Virtual gateway', matching Figure 4. | Displays Name, Status, Virtual Gateway, Created, ID, and tags section consistent with the RST detail view. | Add Tag section and key/value table match the described attachment detail layout.",No attached-resource navigation shown in this static view.
umn/source/attachments/viewing_an_attachment.rst,Viewing an Attachment,en-us_image_0000001988259322.png,screenshot,pass,1.00,"Shows a VPN gateway attachment details page with Attachment Type 'VPN gateway' and VPN Name, matching Figure 5. | Displays Name, Status, Created, ID, and tags section consistent with the RST detail view. | Add Tag section and key/value table match the described attachment detail layout.",No attached-resource navigation shown in this static view.
umn/source/attachments/viewing_an_attachment.rst,Viewing an Attachment,en-us_image_0000002245988513.png,screenshot,pass,1.00,"Shows a CFW instance attachment details page with Attachment Type 'CFW instance' and Cloud Firewall field, matching Figure 6. | Displays Name, Status, Created, ID, and tags section consistent with the RST detail view. | Add Tag section and key/value table match the described attachment detail layout.",No attached-resource navigation shown in this static view.
umn/source/attachments/viewing_an_attachment.rst,Viewing an Attachment,en-us_image_0000001190483836.png,icon,partial,0.78,"Small location-pin icon used as |image1| in step 2 to select region and project, matching the RST reference. | It is an isolated UI symbol (pictogram), not a full screenshot. | Relevant to the procedure's region/project selection step.",The icon alone does not show the region/project selection dropdown it triggers. | No surrounding UI context is visible to confirm exact placement.
umn/source/attachments/virtual_gateway_attachments/deleting_a_virtual_gateway_attachment.rst,Deleting a Virtual Gateway Attachment,en-us_image_0000001674900098.png,screenshot,pass,1.00,"Image shows the Enterprise Router page with a search bar, matching Figure 1 caption 'Searching for an enterprise router' | The page displays router 'er-test' with details including Attachments (VPC: 4, VGW: 2), consistent with the procedure context | Search controls (Name, Enter a keyword, Search by Tag) are visible at the top, matching step 4 of the procedure | The 'Manage Attachment' button is visible, relevant to the next steps in the procedure",
umn/source/attachments/virtual_gateway_attachments/deleting_a_virtual_gateway_attachment.rst,Deleting a Virtual Gateway Attachment,en-us_image_0000002024742029.png,screenshot,pass,1.00,"Image shows a confirmation dialog for deleting a virtual gateway, matching Figure 2 caption 'Deleting a virtual gateway' | The dialog text 'Are you sure you want to delete this virtual gateway?' and warning about irrecoverability match the RST description in step 9 | Yes and No buttons are visible, consistent with step 10 'Confirm the information and click Yes' | The background shows the Virtual Gateway list with Name, Status, Virtual Interface, and Operation columns",
umn/source/attachments/virtual_gateway_attachments/deleting_a_virtual_gateway_attachment.rst,Deleting a Virtual Gateway Attachment,en-us_image_0000001190483836.png,icon,partial,0.72,"Image is a small location pin icon, used in step 2 as the region/project selector | The RST instructs to 'Click |image1| in the upper left corner and select the desired region and project', and a location pin is a common symbol for region selection | The icon is generic and not specific to the virtual gateway deletion topic | No interactive controls are visible in the icon itself","The icon is very small and low-resolution, making it difficult to confirm exact visual details | No surrounding UI context is visible to confirm its placement in the upper left corner"
umn/source/attachments/vpc_attachments/creating_a_vpc_attachment.rst,Creating a VPC Attachment,en-us_image_0000001674900098.png,screenshot,pass,1.00,"Image shows the Enterprise Router page with a search bar (Name, Enter a keyword, Search by Tag) matching step 4 of the procedure | The page displays an enterprise router named 'er-test' with status Normal, AZ eu-de-01, ASN 64512, and attachment counts (VPC: 4, VGW: 2) | The RST labels this as 'Figure 1: Searching for an enterprise router' which aligns with the visible search interface | Buttons like 'Manage Attachment', 'Manage Route Table', 'Manage Sharing' are visible, consistent with the procedure's next steps",
umn/source/attachments/vpc_attachments/creating_a_vpc_attachment.rst,Creating a VPC Attachment,en-us_image_0000001723035633.png,screenshot,pass,1.00,"Image shows the 'Create Attachment' page matching step 7 of the procedure and Figure 2 in the RST | All parameters from Table 1 are visible: Name (er-attach-01), Attachment Type (VPC), Attached Resource (VPC and Subnet dropdowns), Auto Add Routes (toggle enabled), Description, Tag | The 'Create Now' button at the bottom matches step 8 in the procedure | The Auto Add Routes description text matches the RST table description about adding routes with 10.0.0.0/8, 172.16.0.0/12, and 192.168.0.0/16 as destinations",
umn/source/attachments/vpc_attachments/creating_a_vpc_attachment.rst,Creating a VPC Attachment,en-us_image_0000001190483836.png,icon,pass,1.00,Image is a small location pin/marker icon used as |image1| in step 2 of the procedure | The RST states 'Click |image1| in the upper left corner and select the desired region and project' which is consistent with a location/region icon | The icon is a simple symbolic graphic (pictogram) appropriate for a region selector button,
umn/source/attachments/vpc_attachments/deleting_a_vpc_attachment.rst,Deleting a VPC Attachment,en-us_image_0000001674900098.png,screenshot,pass,1.00,"The image shows the Enterprise Router page with a search bar, matching the RST figure caption 'Searching for an enterprise router'. | The page displays an enterprise router named 'er-test' with details (Status, AZ, ID, ASN, attachments count), consistent with step 4 of the procedure. | The 'Manage Attachment' button is visible, which is the next step in the deletion procedure (step 5). | The search field with 'Name' dropdown and 'Enter a keyword' input matches the RST instruction to search by name. | The 'Create Enterprise Router' button and other management buttons are visible as interactive controls.","The image does not show the actual search in progress (no keyword typed), but the search UI is present."
umn/source/attachments/vpc_attachments/deleting_a_vpc_attachment.rst,Deleting a VPC Attachment,en-us_image_0000001190483836.png,icon,partial,0.77,"The image is a small location-pin icon used as an inline reference (|image1|) in step 2 of the procedure. | The RST instructs to 'Click |image1| in the upper left corner and select the desired region and project,' and a location pin is a common icon for region/project selection. | The icon is a generic UI element not specific to VPC attachment deletion, so topic match is moderate. | The visual clearly shows a teardrop-shaped location marker with a central dot, consistent with a region selector icon.","The icon is shown in isolation without surrounding UI context, so it is not possible to confirm it is specifically the region/project selector from the management console. | No label or text accompanies the icon to confirm its exact function."
umn/source/attachments/vpn_gateway_attachments/deleting_a_vpn_gateway_attachment.rst,Deleting a VPN Gateway Attachment,en-us_image_0000001674900098.png,screenshot,pass,0.83,"Image shows the Enterprise Router page with a search bar and an enterprise router (er-test) with VGW attachments, matching Figure 1 in the RST | The search bar with Name dropdown and keyword field aligns with step 4 'Search for the target enterprise router by name' | The page displays Attachments (Used: 6) with VPC: 4 and VGW: 2, providing context for the VPN gateway attachment deletion procedure | The 'Manage Attachment' button is visible, which is referenced in step 5 of the procedure",The image does not show the specific VPN gateway attachment being targeted for deletion | No indication of the exact search term used to find the target enterprise router
umn/source/attachments/vpn_gateway_attachments/deleting_a_vpn_gateway_attachment.rst,Deleting a VPN Gateway Attachment,en-us_image_0000001190483836.png,icon,partial,0.67,"Image is a small location pin icon used in step 2 to select region and project | The icon is a generic navigation element, not specific to VPN gateway attachment deletion | The location pin is semantically appropriate for region/project selection as described in the RST","No context of the surrounding UI is visible to confirm placement in upper left corner | The icon is very small and low-resolution, making fine details unclear"
umn/source/attachments/vpn_gateway_attachments/deleting_a_vpn_gateway_attachment.rst,Deleting a VPN Gateway Attachment,en-us_image_0000001432667421.png,icon,partial,0.67,"Image is a small left-pointing chevron/arrow icon used in step 7 to navigate back from attachment details page | The back arrow is a generic navigation element, not specific to VPN gateway attachment deletion | The icon is semantically appropriate for going back to the VPN gateway list as described in the RST","No context of the surrounding UI is visible to confirm placement in upper left corner | The icon is very small and low-resolution, making fine details unclear"
umn/source/enterprise_routers/creating_an_enterprise_router.rst,Creating an Enterprise Router,en-us_image_0000001675058246.png,screenshot,pass,1.00,"Image is the 'Create Enterprise Router' page screenshot referenced as Figure 1 in step 4 of the procedure. | All parameters from Table 1 are visible: Region, AZ, Name, ASN, Default Route Table Association, Default Route Table Propagation, Auto Accept Shared Attachments, Enterprise Project, Tag, Description. | Example values match the RST: Name 'er-test-01', ASN 64512 (within 64512-65534 range), Region 'eu-de'. | The 'Create Now' button is visible at the bottom right, matching step 7 of the procedure.",
umn/source/enterprise_routers/creating_an_enterprise_router.rst,Creating an Enterprise Router,en-us_image_0000001190483836.png,icon,pass,0.93,"Image is a small location pin / map marker icon referenced as |image1| in step 2: 'Click |image1| in the upper left corner and select the desired region and project.' | A location pin icon is semantically appropriate for a region/project selector in the upper left corner of a cloud management console. | The icon is small and isolated, consistent with an icon classification.","The icon is very small and low-resolution, making it difficult to discern fine details. | No surrounding UI context is visible to confirm its exact placement in the console."
umn/source/enterprise_routers/deleting_an_enterprise_router.rst,Deleting an Enterprise Router,en-us_image_0000001674900098.png,screenshot,pass,1.00,"Image shows the Enterprise Router management page with search functionality, matching Figure 1 caption 'Searching for an enterprise router' | The page displays an enterprise router entry (er-test) with details including status, AZ, ASN, attachments, and action buttons (Manage Attachment, Manage Route Table, Manage Sharing, More) | The 'More' dropdown button visible in the image corresponds to step 5 where the user chooses More > Delete | Search bar with Name filter and keyword input matches step 4 of the procedure | The 'Create Enterprise Router' button and overall layout are consistent with a cloud management console interface","The image does not show the 'More > Delete' submenu expanded, which is the actual deletion action | No confirmation dialog is visible (referenced in step 6)"
umn/source/enterprise_routers/deleting_an_enterprise_router.rst,Deleting an Enterprise Router,en-us_image_0000001190483836.png,icon,partial,0.72,"Image is a small gray location pin/marker icon, consistent with a region or project selector in a cloud management console | Referenced in step 2 as the element to click in the upper left corner to select region and project | The icon is a standard pictogram for location/region selection, semantically appropriate for the described action | It is an isolated symbolic graphic (icon), not a full UI screenshot",The icon alone does not show the dropdown or selection interface for choosing region and project | No surrounding UI context is visible to confirm its exact placement in the upper left corner
umn/source/enterprise_routers/modifying_an_enterprise_router.rst,Modifying an Enterprise Router,en-us_image_0000001674900098.png,screenshot,pass,1.00,"Image shows the Enterprise Router page with a search bar (Name dropdown, keyword field) matching step 4 of the procedure | The router 'er-test' is visible with details including Default Route Table Association, Auto Accept Shared Attachments, and Attachments count | The page title 'Enterprise Router' and 'Create Enterprise Router' button match the context of the Networking > Enterprise Router navigation described in the RST | Search functionality with 'Name' filter and 'Enter a keyword' placeholder aligns with 'Search for the target enterprise router by name'",The exact region/project selector is not visible in this cropped view
umn/source/enterprise_routers/modifying_an_enterprise_router.rst,Modifying an Enterprise Router,en-us_image_0000001674952208.png,screenshot,pass,1.00,"Image shows the 'Modify Settings' dialog with all parameters listed in Table 1: Name, Default Route Table Association, Association Route Table, Default Route Table Propagation, Propagation Route Table, Auto Accept Shared Attachments | The Name field shows 'er-test-01' matching the example value in Table 1 | All Enable checkboxes are checked, matching the example values in the table | OK and Cancel buttons are present at the bottom, consistent with step 6 'Click OK'",The route table dropdown values are truncated (defaultRouteTable(382ba...)) so the full identifier is not visible
umn/source/enterprise_routers/modifying_an_enterprise_router.rst,Modifying an Enterprise Router,en-us_image_0000001190483836.png,icon,pass,1.00,"Image is a small location pin/marker icon, consistent with a region/project selector icon in the upper left corner of a cloud management console | The RST step 2 says 'Click [image1] in the upper left corner and select the desired region and project' which matches the purpose of a location pin icon | The icon is a simple symbolic graphic (pictogram) appropriate for the described UI element",The icon is shown in isolation without surrounding UI context to confirm its exact placement in the upper left corner
umn/source/enterprise_routers/viewing_an_enterprise_router.rst,Viewing an Enterprise Router,en-us_image_0000001674900098.png,screenshot,pass,1.00,"Screenshot shows the Enterprise Router page with a search bar and a listed router 'er-test', matching Figure 1 'Searching for an enterprise router'. | Displays AZ (eu-de-01), Default Route Table Association (Enabled), Default Route Table Propagation (Enabled), and Created date, all mentioned in the RST scenarios. | Shows attachments summary (VPC: 4, VGW: 2) consistent with the RST mention of viewing attachments. | Includes interactive controls: Create Enterprise Router button, Manage Attachment, Manage Route Table, Manage Sharing, More, and search fields.",
umn/source/enterprise_routers/viewing_an_enterprise_router.rst,Viewing an Enterprise Router,en-us_image_0000001675113568.png,screenshot,pass,1.00,"Screenshot shows the Basic Information page of an enterprise router, matching Figure 2 'Basic Information' in the RST. | Displays detailed fields: Name, Status, ASN, Default Route Table Propagation, Association Route Table, Enterprise Project, Description, ID, AZ, Default Route Table Association, Auto Accept Shared Attachments, Propagation Route Table, and Created date. | All fields align with the RST description of viewing detailed information about the enterprise router including AZs, default route table association and propagation, and creation time. | No interactive buttons visible; only text fields with small edit icons.",
umn/source/enterprise_routers/viewing_an_enterprise_router.rst,Viewing an Enterprise Router,en-us_image_0000001190483836.png,icon,partial,0.77,"Small location-pin icon used as |image1| in step 2: 'Click |image1| in the upper left corner and select the desired region and project.' | The icon is a standard region/project selector pictogram, consistent with the RST instruction. | It is a generic UI element rather than a direct illustration of viewing an enterprise router, so topic and detail match are moderate. | No interactive controls visible; it is an isolated symbolic graphic.",The icon alone does not show the region/project dropdown or selection UI that the RST step describes.
umn/source/faq/how_do_i_route_traffic_to_100.64.x.x_through_an_enterprise_router.rst,How Do I Route Traffic to 100.64.x.x Through an Enterprise Router?,en-us_image_0000001446449166.png,other,fail,0.00,Local color check detected #3298ff.,
umn/source/flow_logs/creating_a_flow_log.rst,Creating a Flow Log,en-us_image_0000001674900098.png,screenshot,pass,1.00,"Shows the Enterprise Router page with a search bar and an enterprise router entry (er-test), matching Figure 1 'Searching for an enterprise router' | The page displays router details (Status, AZ, ID, ASN, Attachments) consistent with the RST context of searching for a target enterprise router | Visible buttons (Create Enterprise Router, Manage Attachment, Manage Route Table, Manage Sharing, More) align with the Enterprise Router management interface",
umn/source/flow_logs/creating_a_flow_log.rst,Creating a Flow Log,en-us_image_0000001725954305.png,screenshot,pass,1.00,"Displays a flow log list with columns Name/ID, Resource Type, Resource Details, Status, LTS Log, Description, Operation, matching Figure 2 'List of flow logs' | The 'Create Flow Log' button is visible, consistent with step 6 in the RST procedure | Entries show VPC and Virtual gateway resource types, matching the resource types listed in Table 1",
umn/source/flow_logs/creating_a_flow_log.rst,Creating a Flow Log,en-us_image_0000001726070865.png,screenshot,pass,1.00,"Shows the 'Create Flow Log' dialog with all parameters from Table 1: Name, Resource Type, Resource, Log Group, Log Stream, Description | The Name field shows 'flowlog-ab' matching the example value in Table 1 | Resource Type is set to VPC, matching the example value | Log Group and Log Stream fields include 'Create Log Group' and 'Create Log Stream' links as described in the RST | OK and Cancel buttons are present at the bottom of the dialog",
umn/source/flow_logs/creating_a_flow_log.rst,Creating a Flow Log,en-us_image_0000001190483836.png,icon,partial,0.72,"Small gray location-pin icon used as |image1| in step 2 for selecting region and project | The icon is a standard location/region marker, semantically appropriate for region selection in a cloud management console | It is a simple pictogram without any text or complex UI elements","The icon is very small and low-resolution, making it difficult to confirm exact visual details | No surrounding UI context is visible to confirm its placement in the upper-left corner as described in the RST"
umn/source/flow_logs/deleting_a_flow_log.rst,Deleting a Flow Log,en-us_image_0000001674900098.png,screenshot,pass,1.00,"Image shows the Enterprise Router page with a search bar and a router named 'er-test' displayed | Matches RST Figure 1 caption: 'Searching for an enterprise router' | Corresponds to step 4: 'Search for the target enterprise router by name' | UI elements (search field, router details, action buttons) are clearly visible and consistent with the procedure",
umn/source/flow_logs/deleting_a_flow_log.rst,Deleting a Flow Log,en-us_image_0000001725954305.png,screenshot,pass,1.00,"Image shows a flow log list with columns: Name/ID, Resource Type, Resource Details, Status, LTS Log, Description, Operation | Matches RST Figure 2 caption: 'List of flow logs' | Corresponds to step 5: 'The flow log list is displayed' | The Operation column shows 'View Log Record' and 'More' which would contain the Delete action referenced in step 6",
umn/source/flow_logs/deleting_a_flow_log.rst,Deleting a Flow Log,en-us_image_0000001190483836.png,icon,pass,0.93,"Image is a small location pin / map marker icon | Referenced in RST step 2 as |image1|: 'Click |image1| in the upper left corner and select the desired region and project' | A location pin icon is semantically appropriate for a region/project selector | Icon is small and isolated, consistent with an inline UI symbol",The icon is generic; no text label is visible to confirm it specifically represents region/project selection
umn/source/flow_logs/disabling_a_flow_log.rst,Disabling a Flow Log,en-us_image_0000001674900098.png,screenshot,pass,0.90,"Shows the Enterprise Router page with a search result for 'er-test', matching Figure 1 caption in the RST | Displays the search bar and router details as described in step 4 of the procedure | The page title 'Enterprise Router' and the 'Create Enterprise Router' button are visible | Router details (Status, AZ, ID, ASN, etc.) are clearly shown","The image shows the result after searching, not the act of typing in the search field"
umn/source/flow_logs/disabling_a_flow_log.rst,Disabling a Flow Log,en-us_image_0000001725954305.png,screenshot,pass,1.00,"Shows the flow log list table with columns Name/ID, Resource Type, Resource Details, Status, LTS Log, Description, Operation | Matches Figure 2 caption 'List of flow logs' in the RST | Multiple flow log entries are visible with 'Enabled' status | The Operation column shows 'View Log Record' and 'More' options, consistent with the procedure's mention of clicking Disable in the Operation column",The 'Disable' option is not directly visible (it may be under the 'More' dropdown)
umn/source/flow_logs/disabling_a_flow_log.rst,Disabling a Flow Log,en-us_image_0000001190483836.png,icon,partial,0.72,Small location pin / map marker icon used as |image1| in step 2 for selecting region and project | The icon is a simple symbolic graphic appropriate for a region selector | It is referenced in the RST as the element to click in the upper left corner for region/project selection,"The icon is very small and low-resolution, making it hard to confirm exact visual details | No surrounding UI context is visible to confirm its placement in the upper left corner"
umn/source/flow_logs/enabling_a_flow_log.rst,Enabling a Flow Log,en-us_image_0000001674900098.png,screenshot,pass,1.00,"Image shows the Enterprise Router page with a search bar and a router named 'er-test' displayed | Matches RST Figure 1 caption: 'Searching for an enterprise router' | Corresponds to step 4 in the procedure: 'Search for the target enterprise router by name' | Visible UI elements include search bar, project selector, and router details panel",
umn/source/flow_logs/enabling_a_flow_log.rst,Enabling a Flow Log,en-us_image_0000001725954305.png,screenshot,pass,1.00,"Image shows a flow log list table with columns Name/ID, Resource Type, Resource Details, Status, LTS Log, Description, Operation | Matches RST Figure 2 caption: 'List of flow logs' | Corresponds to step 5 in the procedure where the flow log list is displayed after clicking Flow Logs | Shows multiple flow log entries with 'Enabled' status and 'View Log Record' / 'More' operation links",
umn/source/flow_logs/enabling_a_flow_log.rst,Enabling a Flow Log,en-us_image_0000001190483836.png,icon,partial,0.72,"Image is a small location pin / map marker icon | Referenced in RST step 2 as the icon to click in the upper left corner to select region and project | The location pin icon is semantically appropriate for region/project selection | It is a generic UI navigation element, not specific to flow logs","The icon is very small and low-resolution, making fine details hard to discern | No surrounding UI context is visible to confirm its placement in the upper left corner"
umn/source/flow_logs/flow_log_overview.rst,Flow Log Overview,en-us_image_0000001411390629.png,other,fail,0.00,Local color check detected #3298ff.,
umn/source/flow_logs/viewing_details_about_a_flow_log.rst,Viewing Details About a Flow Log,en-us_image_0000001674900098.png,screenshot,pass,1.00,"Image shows the Enterprise Router page with a search bar (Name, Enter a keyword, Search by Tag) matching the RST description of searching for a target enterprise router by name. | The page displays an enterprise router named 'er-test' with details (Status, AZ, ID, ASN, Attachments) consistent with the Enterprise Router context. | This is referenced as Figure 1 in step 4 of the Procedure section. | The UI elements (Create Enterprise Router button, Manage Attachment, Manage Route Table, etc.) are clearly visible and match the expected interface.",The search keyword entered in the search box is not clearly visible (placeholder text 'Enter a keyword' is shown).
umn/source/flow_logs/viewing_details_about_a_flow_log.rst,Viewing Details About a Flow Log,en-us_image_0000001725954305.png,screenshot,pass,1.00,"Image shows a list of flow logs with columns Name/ID, Resource Type, Resource Details, Status, LTS Log, Description, and Operation, matching the RST description of the flow log list. | The Operation column contains 'View Log Record' links, which directly corresponds to step 6 in the RST procedure. | This is referenced as Figure 2 in step 5 of the Procedure section. | The 'Create Flow Log' button and 'View top 20 traffic statistics' link are visible at the top, consistent with the flow log management interface.",Some flow log names and IDs are partially redacted/blurred in the image.
umn/source/flow_logs/viewing_details_about_a_flow_log.rst,Viewing Details About a Flow Log,en-us_image_0000001190483836.png,icon,partial,0.72,"The image is a small gray location pin icon, used as |image1| in step 2 of the RST for selecting region and project. | It is a generic region/location selector icon, not specific to flow logs or enterprise routers. | The icon is consistent with a typical region selector in cloud management consoles. | No contradiction with the RST text which simply says to click this icon to select region and project.","The icon is very small and low-resolution, making it difficult to confirm exact visual details. | No surrounding UI context is visible to confirm its placement in the upper left corner as described in the RST."
umn/source/getting_started/selecting_a_networking_scheme.rst,Selecting a Networking Scheme,en-us_image_0000002245898521.png,other,fail,0.00,Local color check detected #3298ff.,
umn/source/getting_started/selecting_a_networking_scheme.rst,Selecting a Networking Scheme,en-us_image_0000002210980342.png,other,fail,0.00,Local color check detected #3298ff.,
umn/source/getting_started/using_an_enterprise_router_to_enable_communications_between_vpcs_in_the_same_region/overview.rst,Overview,en-us_image_0000001295153022.png,other,fail,0.00,Local color check detected #3298ff.,
umn/source/getting_started/using_an_enterprise_router_to_enable_communications_between_vpcs_in_the_same_region/overview.rst,Overview,en-us_image_0000001160921916.png,other,fail,0.00,Local color check detected #3298ff.,
umn/source/getting_started/using_an_enterprise_router_to_enable_communications_between_vpcs_in_the_same_region/step_1_plan_networks_and_resources.rst,Step 1: Plan Networks and Resources,en-us_image_0000001193598903.png,other,fail,0.00,Local color check detected #3298ff.,
