document,title,image,image_type,result,score,reasons,missing_evidence
umn/source/faqs/how_do_i_use_the_online_tool_to_encrypt_or_decrypt_small_volumes_of_data.rst,How Do I Use the Online Tool to Encrypt or Decrypt Small Volumes of Data?,en-us_image_0000001629122164.png,screenshot,pass,1.00,"Image is Figure 2 referenced in the Decrypting Data section, step 5. | Shows the Online Tool with Decrypt tab selected, matching the RST description. | Left text box contains Base64-encoded ciphertext, consistent with decryption input. | Right text box displays 'test' as the decrypted plaintext, matching the expected output. | Execute, Clear, and Copy to Clipboard buttons are visible as described in the notes.",
umn/source/faqs/how_do_i_use_the_online_tool_to_encrypt_or_decrypt_small_volumes_of_data.rst,How Do I Use the Online Tool to Encrypt or Decrypt Small Volumes of Data?,en-us_image_0000001284811084.png,icon,partial,0.72,"Small location/region pin icon used as |image1| and |image3| in the RST. | Referenced for selecting a region or project in the upper left corner of the console. | The icon is a teardrop-shaped location marker, consistent with a region selector. | Image is small and somewhat blurry, limiting detail assessment.","Icon is low-resolution and blurry, making it difficult to confirm exact visual details. | No surrounding UI context visible to confirm placement in the upper left corner."
umn/source/faqs/how_do_i_use_the_online_tool_to_encrypt_or_decrypt_small_volumes_of_data.rst,How Do I Use the Online Tool to Encrypt or Decrypt Small Volumes of Data?,en-us_image_0000002511598247.png,icon,partial,0.72,"Small hamburger menu icon (three horizontal lines) used as |image2| in the RST. | Referenced for clicking on the left to navigate to Security > Key Management Service. | The three-line icon is a standard navigation/menu symbol, consistent with the described action. | Image is small, limiting detailed visual assessment.",Icon is very small with no surrounding UI context. | Cannot confirm exact placement or label from the icon alone.
umn/source/faqs/how_do_i_use_the_online_tool_to_encrypt_or_decrypt_small_volumes_of_data.rst,How Do I Use the Online Tool to Encrypt or Decrypt Small Volumes of Data?,en-us_image_0000002511605033.png,icon,partial,0.72,"Small hamburger menu icon (three horizontal lines) used as |image4| in the RST. | Referenced in the Decrypting Data section for clicking on the left to navigate to Security > Key Management Service. | The three-line icon is a standard navigation/menu symbol, consistent with the described action. | Image is small, limiting detailed visual assessment.",Icon is very small with no surrounding UI context. | Cannot confirm exact placement or label from the icon alone.
umn/source/key_management_service/configuring_smn.rst,Configuring SMN,en-us_image_0000002172662606.png,screenshot,pass,1.00,"Image shows the 'Basic Information' area with a 'Notification Name' field, matching Figure 1 'Configuring basic information'. | The example value 'key_Operate_info_kz2e' and the 64-character constraint note align with the RST step 8 description. | Directly relevant to the procedure step for entering a notification name.",No additional context beyond the basic information field is shown.
umn/source/key_management_service/configuring_smn.rst,Configuring SMN,en-us_image_0000002172663278.png,screenshot,pass,1.00,"Image shows the 'Operation' area with 'Operation Type' (All/Custom) and checkboxes for Delete, Create, Change, OpenStack API Event, matching Figure 2 'Selecting operation types'. | Consistent with Table 1 describing operation types such as Delete. | Relevant to procedure step 9 for selecting operation types.","The RST table mentions 'login' operations, which are not explicitly shown as a checkbox in the image."
umn/source/key_management_service/configuring_smn.rst,Configuring SMN,en-us_image_0000002208150489.png,screenshot,pass,1.00,"Image shows the 'User' area with 'User Type' (All users / Specified users) and a 'User List' note, matching Figure 3 'Specifying users'. | Aligns with the note in the RST about selecting All users or Specified users. | Relevant to procedure step 10 for specifying the user.",The 'Specified users' user list input is not shown in detail.
umn/source/key_management_service/configuring_smn.rst,Configuring SMN,en-us_image_0000002208065393.png,screenshot,pass,1.00,"Image shows the 'Topic' area with 'Send Notification' (No/Yes) and an 'SMN Topic' dropdown plus 'Create Topic' link, matching Figure 4 'Configuring SMN'. | Consistent with Table 2 describing Send Notification and SMN Topic parameters. | Relevant to procedure step 11 for configuring the SMN notification.",The selected SMN topic value is not populated in the dropdown.
umn/source/key_management_service/configuring_smn.rst,Configuring SMN,en-us_image_0237800345.png,icon,pass,1.00,"Image is a small location/region pin icon, matching the |image1| reference used in step 2 to select a region or project. | Symbolic graphic consistent with a region selector control in the management console. | Relevant to the prerequisite step of selecting a region/project.",No surrounding UI context is visible; only the isolated icon is shown.
umn/source/key_management_service/creating_a_key.rst,Creating a Key,en-us_image_0000002278002189.png,screenshot,pass,0.95,"Image shows a KMS key creation form with Basic Information (Name, Key Algorithm, Usage), Origin (Key Management Service / External), and Advanced settings (Description, Tag) sections | Matches Figure 1 'Creating a key' referenced in step 5 of the RST | Form fields align with Table 1 parameter descriptions (Name, Key Algorithm, Usage, Key Material Source, Advanced settings) | The RST constraint states 'A custom key is created using the AES-256 algorithm' but the image shows HMAC_384 as the selected algorithm, a minor inconsistency",The RST mentions AES-256 as the algorithm for custom keys but the screenshot shows HMAC_384 selected | The RST labels the field 'Key Material Source' while the image labels it 'Origin'
umn/source/key_management_service/creating_a_key.rst,Creating a Key,en-us_image_0000001284811084.png,icon,pass,0.88,"Image is a small blue location-pin icon, consistent with a region/project selector | RST step 2 says 'Click [image1] in the upper left corner of the management console and select a region or project' | The location pin is a standard UI symbol for region selection | Icon is small and low-resolution, making fine detail verification difficult",Cannot confirm the exact icon matches the specific management console UI due to low resolution | No surrounding context visible to confirm placement in upper-left corner
umn/source/key_management_service/creating_a_key.rst,Creating a Key,en-us_image_0000002511593267.png,icon,pass,0.88,"Image is a hamburger menu icon (three horizontal lines), a standard navigation menu symbol | RST step 3 says 'Click [image2] on the left and choose Security > Key Management Service' | A hamburger menu icon is the conventional symbol for opening a navigation sidebar | Icon is small and low-resolution, limiting detail verification",Cannot confirm the exact icon matches the specific management console UI due to low resolution | No surrounding context visible to confirm placement on the left side
umn/source/key_management_service/creating_cmks_using_imported_key_materials/deleting_key_materials.rst,Deleting Key Materials,en-us_image_0000001284811084.png,icon,partial,0.72,"The image is a small blue location pin icon, consistent with a region/project selector in the upper-left corner of a management console. | The RST step 2 instructs to click this icon to select a region or project, which aligns with a location pin symbol. | The icon is a generic UI navigation element, not specific to KMS or key management content. | The image is very small and slightly blurry, limiting detailed visual assessment.",The image is too small to confirm exact styling or branding of the icon. | No surrounding UI context is visible to confirm it is in the upper-left corner of a console.
umn/source/key_management_service/creating_cmks_using_imported_key_materials/deleting_key_materials.rst,Deleting Key Materials,en-us_image_0000002479477326.png,icon,partial,0.72,"The image shows a hamburger menu icon (three horizontal lines), a standard navigation menu symbol. | The RST step 3 instructs to click this icon on the left to navigate to Security > Key Management Service, which is consistent with a hamburger menu. | The icon is a generic UI navigation element, not specific to KMS or key management content. | The image is small but clearly recognizable as a three-line menu icon.",No surrounding UI context is visible to confirm it is on the left side of a console. | The image does not show the resulting navigation menu (Security > Key Management Service).
umn/source/key_management_service/creating_cmks_using_imported_key_materials/importing_key_materials.rst,Importing Key Materials,en-us_image_0000002277965541.png,screenshot,pass,1.00,Shows the 'Import Key Material' dialog at step 1 'Download the Import Items' with Key ID and Wrapping Algorithm (RSAES_OAEP_SHA_256). | Matches Figure 1 / Figure 3 caption 'Obtaining the wrapping key and import token' in the RST. | Displays 'Use Existing Key Material' and 'Download Key Material' actions consistent with the described download modes.,"No import token field visible in this step, which is expected for the download step."
umn/source/key_management_service/creating_cmks_using_imported_key_materials/importing_key_materials.rst,Importing Key Materials,en-us_image_0000002141499297.png,other,partial,0.77,"Shows a downloaded file named 'wrappingKey_...a7-a29927851940.bin', matching Figure 2 'Downloading a file'. | Corresponds to the wrapping key file (wrappingKey_KeyID) described in the RST.",The middle portion of the KeyID in the filename is obscured/blurred. | No surrounding UI context is shown.
umn/source/key_management_service/creating_cmks_using_imported_key_materials/importing_key_materials.rst,Importing Key Materials,en-us_image_0000002243177908.png,screenshot,pass,1.00,"Shows the 'Import Key Material' dialog at step 2 with Key ID, Temporary Key Material, and Private Key Ciphertext fields. | Matches Figure 4 / Figure 5 caption 'Importing key materials' in the RST. | Fields align with the asymmetric key material description (temporary key material and private key ciphertext).","The 'Next' button appears disabled, which is consistent with empty fields."
umn/source/key_management_service/creating_cmks_using_imported_key_materials/importing_key_materials.rst,Importing Key Materials,en-us_image_0000001284811084.png,icon,partial,0.70,A blue location/map-pin icon used as the region/project selector in the upper-left of the console. | Referenced in the RST as the icon to click to select a region or project.,No text label or surrounding console UI is visible to confirm exact placement.
umn/source/key_management_service/creating_cmks_using_imported_key_materials/importing_key_materials.rst,Importing Key Materials,en-us_image_0000002511514115.png,icon,partial,0.70,A hamburger (three-line) menu icon used to open the left navigation menu. | Referenced in the RST as the icon to click to choose Security > Key Management Service.,No menu items or labels are visible in the isolated icon.
umn/source/key_management_service/creating_cmks_using_imported_key_materials/importing_key_materials.rst,Importing Key Materials,en-us_image_0000002479477424.png,icon,partial,0.70,A hamburger (three-line) menu icon for opening the left navigation menu. | Referenced in the RST for navigating to Security > Key Management Service.,No menu items or labels are visible in the isolated icon.
umn/source/key_management_service/creating_cmks_using_imported_key_materials/importing_key_materials.rst,Importing Key Materials,en-us_image_0000002479637434.png,icon,partial,0.70,A hamburger (three-line) menu icon for opening the left navigation menu. | Referenced in the RST for navigating to Security > Key Management Service.,No menu items or labels are visible in the isolated icon.
umn/source/key_management_service/key_alias.rst,Key Alias,en-us_image_0000001284811084.png,icon,partial,0.62,"Image is a blue location-pin pictogram, an isolated UI symbol. | RST uses this icon (image1/image3) for 'select a region or project' in the upper-left corner, which matches a region/locator icon. | Icon supports the navigation step but does not depict key-alias content itself. | No contradiction between the icon and the described region-selection action.",No rendered console UI shown; only the standalone pin symbol is visible. | No label or text confirming it is the region selector.
umn/source/key_management_service/key_alias.rst,Key Alias,en-us_image_0000002511598459.png,icon,partial,0.62,"Image is a three-line hamburger-menu pictogram, an isolated UI symbol. | RST uses this icon (image2) for 'Click on the left and choose Security > Key Management Service', consistent with a navigation-menu toggle. | Icon is generic and not specific to key-alias functionality. | No contradiction between the menu icon and the described navigation action.",No rendered menu or console UI shown; only the standalone hamburger symbol is visible. | No text confirming the menu leads to Security > Key Management Service.
umn/source/key_management_service/key_alias.rst,Key Alias,en-us_image_0000002479645998.png,icon,partial,0.62,"Image is a three-line hamburger-menu pictogram, an isolated UI symbol. | RST uses this icon (image4) for 'Click on the left and choose Security > Key Management Service' in the Deleting an Alias section, consistent with a navigation-menu toggle. | Icon is generic and not specific to key-alias functionality. | No contradiction between the menu icon and the described navigation action.",No rendered menu or console UI shown; only the standalone hamburger symbol is visible. | No text confirming the menu leads to Security > Key Management Service.
umn/source/key_management_service/managing_a_grant/creating_a_grant.rst,Creating a Grant,en-us_image_0000002278357089.png,screenshot,pass,0.95,"Image is a screenshot of the 'Create Grant' dialog box, directly matching Figure 1 in the RST | Shows User or Account tabs (Account/User), Name field, and Granted Operations checkboxes as described in the RST | All listed operations (Create Data Key Without Plaintext, Create Data Key, Encrypt Data Key, Decrypt Data Key, Create Grant, Retire Grant, Encrypt Data, Decrypt Data) are visible | The RST table lists 'Query Key Information' while the image shows 'Describe Key' — a minor naming discrepancy for the same operation",The RST mentions 'Query Key Information' but the image labels it 'Describe Key' — slight naming inconsistency
umn/source/key_management_service/managing_a_grant/creating_a_grant.rst,Creating a Grant,en-us_image_0000001284811084.png,icon,partial,0.72,"Small blue location-pin icon used as the region/project selector in step 2 of the procedure | Matches the RST instruction to 'Click |image1| in the upper left corner of the management console and select a region or project' | Icon is small and slightly blurry, limiting visual detail assessment","Icon is low-resolution and blurry, making it difficult to confirm exact visual details | No surrounding UI context visible to confirm placement in upper-left corner"
umn/source/key_management_service/managing_a_grant/creating_a_grant.rst,Creating a Grant,en-us_image_0000002479480874.png,icon,partial,0.72,"Hamburger menu icon (three horizontal lines) used as the navigation menu trigger in step 3 | Matches the RST instruction to 'Click |image2| on the left and choose Security > Key Management Service' | Icon is small and slightly blurry, limiting visual detail assessment","Icon is low-resolution and blurry, making it difficult to confirm exact visual details | No surrounding UI context visible to confirm placement on the left side of the console"
umn/source/key_management_service/managing_a_grant/querying_a_grant.rst,Querying a Grant,en-us_image_0000001284811084.png,icon,partial,0.72,"The image is a small blue location-pin icon, consistent with a region/project selector referenced in step 2 of the procedure. | The RST states 'Click |image1| in the upper left corner of the management console and select a region or project,' which aligns with a location-pin icon. | The icon is part of the procedural steps to reach the grant query page but does not itself show grant details. | The image is small and slightly blurry but the pin shape is identifiable.","No surrounding UI context is visible to confirm it is specifically in the upper-left corner of a management console. | The image is very small, making fine details hard to assess."
umn/source/key_management_service/managing_a_grant/querying_a_grant.rst,Querying a Grant,en-us_image_0000002511520841.png,icon,partial,0.77,"The image is a hamburger-menu icon (three horizontal lines), consistent with a left-side navigation menu referenced in step 3. | The RST states 'Click |image2| on the left and choose Security > Key Management Service,' which aligns with a hamburger menu icon used for navigation. | The icon is part of the procedural steps to reach the KMS grant page but does not itself show grant details. | The three-line hamburger pattern is clearly visible and unambiguous.","No surrounding UI context is visible to confirm it is specifically on the left side of a management console. | The image is very small, but the hamburger pattern is still clearly identifiable."
umn/source/key_management_service/managing_a_grant/revoking_a_grant.rst,Revoking a Grant,en-us_image_0000001284811084.png,icon,partial,0.72,"The image is a small blue location-pin icon, consistent with a region/project selector referenced in step 2 of the procedure. | The RST states 'Click |image1| in the upper left corner of the management console and select a region or project,' which matches a location-pin icon. | The icon is part of the general navigation procedure, not specific to the grant-revocation topic itself. | No contradictions between the image and the RST text.","The image is very small and low-resolution, making it difficult to confirm exact visual details. | No surrounding UI context is visible to confirm it is in the upper-left corner of a management console."
umn/source/key_management_service/managing_a_grant/revoking_a_grant.rst,Revoking a Grant,en-us_image_0000002479481472.png,icon,partial,0.72,"The image is a hamburger-menu icon (three horizontal lines), consistent with a navigation menu toggle referenced in step 3 of the procedure. | The RST states 'Click |image2| on the left and choose Security > Key Management Service,' which matches a hamburger-menu icon used to open a navigation panel. | The icon is part of the general navigation procedure, not specific to the grant-revocation topic itself. | No contradictions between the image and the RST text.","The image is very small and low-resolution, making it difficult to confirm exact visual details. | No surrounding UI context is visible to confirm it is on the left side of a management console."
umn/source/key_management_service/managing_cmks/canceling_the_scheduled_deletion_of_one_or_more_cmks.rst,Canceling the Scheduled Deletion of One or More CMKs,en-us_image_0000001284811084.png,icon,partial,0.72,"The image is a small blue location pin icon, consistent with a region/project selector in a cloud management console. | The RST step 2 instructs to 'Click |image1| in the upper left corner of the management console and select a region or project,' which aligns with a location/region icon. | The icon is generic and not specific to KMS, but it is part of the navigation procedure to reach the KMS console. | No contradictions between the icon and the surrounding text.","The icon is very small and low-resolution, making it difficult to confirm exact visual details. | No surrounding UI context is visible to confirm it is specifically a region selector in the upper-left corner."
umn/source/key_management_service/managing_cmks/canceling_the_scheduled_deletion_of_one_or_more_cmks.rst,Canceling the Scheduled Deletion of One or More CMKs,en-us_image_0000002511597849.png,icon,partial,0.72,"The image is a hamburger menu icon (three horizontal lines), a standard representation for a navigation menu in a console UI. | The RST step 3 instructs to 'Click |image2| on the left and choose Security > Key Management Service,' which aligns with a menu icon used to open a navigation panel. | The icon is generic and not specific to KMS, but it is part of the navigation procedure to reach the KMS service. | No contradictions between the icon and the surrounding text.","The icon is very small and low-resolution, making it difficult to confirm exact visual details. | No surrounding UI context is visible to confirm it is specifically the left-side navigation menu of the management console."
umn/source/key_management_service/managing_cmks/deleting_a_key.rst,Deleting a Key,en-us_image_0000002278274229.png,screenshot,pass,1.00,"Image shows a 'Delete Key' dialog with a Waiting Period field set to 7 days, matching the RST step 5 description of entering deletion delay time | The confirmation field shows 'DELETE' typed in, matching step 6 of the RST | The key status 'Pending import' is one of the prerequisite statuses listed in the RST | The warning message about keys not being restorable aligns with the RST constraint about permanent deletion | The range of 7 days shown matches the minimum of the 7-1096 day range stated in the RST",
umn/source/key_management_service/managing_cmks/deleting_a_key.rst,Deleting a Key,en-us_image_0000001284811084.png,icon,pass,0.88,"Image is a small blue location pin icon, consistent with a region/project selector referenced in step 2 | The RST states 'Click |image1| in the upper left corner of the management console and select a region or project', and a location pin is a standard icon for region selection | The icon is very small and slightly blurry, limiting detail assessment",The icon is too small to confirm exact visual details or label | Cannot verify the exact position in the UI from the icon alone
umn/source/key_management_service/managing_cmks/deleting_a_key.rst,Deleting a Key,en-us_image_0000002479637892.png,icon,pass,0.88,"Image is a hamburger menu icon (three horizontal lines), consistent with a left-side navigation menu referenced in step 3 | The RST states 'Click |image2| on the left and choose Security > Key Management Service', and a hamburger menu is a standard icon for opening a navigation panel | The icon is small but clearly shows three horizontal lines typical of a menu toggle","The icon is very small, making it difficult to assess fine visual details | Cannot confirm the exact context or surrounding UI elements from the icon alone"
umn/source/key_management_service/managing_cmks/disabling_a_key.rst,Disabling a Key,en-us_image_0000001284811084.png,icon,partial,0.72,"The image is a small blue location-pin icon, consistent with a region/project selector in a management console. | The RST step 2 says 'Click |image1| in the upper left corner of the management console and select a region or project,' which matches a location-pin icon. | The icon is a generic UI navigation element, not specific to KMS or key management, so topic match is moderate. | No contradiction between the icon and the described action.",The icon is very small and low-resolution; exact label or tooltip is not visible. | No surrounding UI context is shown to confirm it is in the upper-left corner of a console.
umn/source/key_management_service/managing_cmks/disabling_a_key.rst,Disabling a Key,en-us_image_0000002511517795.png,icon,partial,0.72,"The image is a hamburger-menu icon (three horizontal lines), a common symbol for opening a navigation sidebar. | The RST step 3 says 'Click |image2| on the left and choose Security > Key Management Service,' which matches a navigation-menu toggle icon. | The icon is a generic UI navigation element, not specific to KMS or key management, so topic match is moderate. | No contradiction between the icon and the described action of opening a left-side navigation menu.",The icon is very small and low-resolution; no label or tooltip is visible. | No surrounding UI context is shown to confirm it is on the left side of a console.
umn/source/key_management_service/managing_cmks/enabling_a_key.rst,Enabling a Key,en-us_image_0000001284811084.png,icon,partial,0.72,"The image is a small blue location pin icon, consistent with a region/project selector in the upper-left corner of a management console. | The RST step 2 says 'Click |image1| in the upper left corner of the management console and select a region or project,' which matches a location pin icon. | The icon is relevant to the procedure for navigating to the KMS console but is not directly about key management itself. | The image is small and slightly blurry but the location pin shape is identifiable.","The image is low resolution and somewhat blurry, making fine details hard to discern. | No surrounding UI context is visible to confirm it is specifically a region selector button."
umn/source/key_management_service/managing_cmks/enabling_a_key.rst,Enabling a Key,en-us_image_0000002511517555.png,icon,pass,0.83,"The image shows three horizontal lines (hamburger menu icon), a standard symbol for a navigation menu. | The RST step 3 says 'Click |image2| on the left and choose Security > Key Management Service,' which is consistent with a hamburger menu used for left-side navigation. | The icon is clearly identifiable as a hamburger/menu icon with three distinct horizontal bars. | The icon is relevant to the procedure for navigating to the KMS console but is not directly about key management itself.",No surrounding UI context is visible to confirm it is specifically the left-side navigation menu of the KMS console. | The image is very small with no additional labeling or context.
umn/source/key_management_service/managing_cmks/viewing_a_key.rst,Viewing a Key,en-us_image_0000001284811084.png,icon,partial,0.77,"Image is a blue location-pin / map-marker icon. | RST step 2 instructs to click this icon in the upper-left corner to select a region or project, which matches a location/region selector symbol. | It is an isolated symbolic graphic, not a full UI screenshot.",No surrounding console UI is shown to confirm exact placement in the upper-left corner. | No label or text accompanies the icon to confirm it is the region/project selector.
umn/source/key_management_service/managing_cmks/viewing_a_key.rst,Viewing a Key,en-us_image_0000002479637644.png,icon,partial,0.77,"Image is a hamburger menu icon (three horizontal lines). | RST step 3 instructs to click this icon on the left to open navigation and choose Security > Key Management Service, consistent with a menu-toggle symbol. | It is an isolated symbolic graphic, not a full UI screenshot.",No navigation panel or menu items are visible to confirm it opens the Security/KMS menu. | No label accompanies the icon.
umn/source/key_management_service/managing_cmks/viewing_a_key.rst,Viewing a Key,en-us_image_0231665754.png,icon,pass,1.00,"Image is a pencil / edit icon. | RST step 5 note instructs to click this icon next to the Name or Description value to change the alias or description, which matches an edit symbol exactly. | It is an isolated symbolic graphic, not a full UI screenshot.",No surrounding key-detail fields are visible to confirm placement next to Name/Description. | No label accompanies the icon.
umn/source/key_management_service/managing_tags/adding_a_tag.rst,Adding a Tag,en-us_image_0000001677882901.png,screenshot,pass,1.00,"Image is the 'Add Tag' dialog box explicitly referenced as Figure 1 in the RST. | Shows tag key field with 'test', tag value field with '01', matching the RST parameter table examples. | Displays OK and Cancel buttons, Delete link, and the 'You can add 19 more tags' note, all consistent with the procedure. | The dialog layout matches step 6 of the procedure: enter tag key and tag value, then click OK.",
umn/source/key_management_service/managing_tags/adding_a_tag.rst,Adding a Tag,en-us_image_0000001284811084.png,icon,partial,0.72,"Image is a small blue location-pin icon used as |image1| in step 2 for selecting a region or project. | The icon is a standard region/location selector symbol, semantically matching 'select a region or project'. | The image is small and slightly blurry, limiting fine detail assessment. | No contradiction with the RST context of clicking an icon in the upper left corner of the management console.","The icon is very small and low-resolution, making it hard to confirm exact visual details. | No surrounding UI context is visible to confirm its placement in the upper-left corner."
umn/source/key_management_service/managing_tags/adding_a_tag.rst,Adding a Tag,en-us_image_0000002479639400.png,icon,partial,0.72,"Image is a hamburger-menu icon (three horizontal lines) used as |image2| in step 3 for navigating to Security > Key Management Service. | The hamburger menu is a standard navigation icon, consistent with 'Click on the left' to open a menu. | The icon is small and low-resolution but clearly identifiable as a three-line menu symbol. | No contradiction with the RST description of clicking a menu icon on the left side of the console.","No surrounding UI context visible to confirm its exact placement on the left side of the console. | The icon is very small, limiting assessment of any additional visual details."
umn/source/key_management_service/managing_tags/deleting_tags.rst,Deleting Tags,en-us_image_0000001284811084.png,icon,partial,0.72,"The image is a small blue location pin/marker icon, consistent with a region or project selector in the upper left corner of a management console. | The RST step 2 says 'Click |image1| in the upper left corner of the management console and select a region or project,' which matches a location pin icon. | The icon is part of the navigation procedure to reach KMS, not directly about tag deletion itself. | The image is small and slightly blurry but clearly identifiable as a location/region pin symbol.",The image does not show the full management console UI context. | No text label is visible on the icon to confirm it is specifically a region selector.
umn/source/key_management_service/managing_tags/deleting_tags.rst,Deleting Tags,en-us_image_0000002511600539.png,icon,partial,0.72,"The image is a hamburger menu icon (three horizontal lines), consistent with a navigation menu toggle on the left side of a console. | The RST step 3 says 'Click |image2| on the left and choose Security > Key Management Service,' which matches a hamburger menu icon used to open a navigation sidebar. | The icon is part of the navigation procedure to reach KMS, not directly about tag deletion itself. | The image is small and slightly blurry but clearly identifiable as a three-line hamburger menu symbol.",The image does not show the full navigation sidebar or the Security > Key Management Service path. | No text label is visible on the icon to confirm its specific function.
umn/source/key_management_service/managing_tags/modifying_tag_values.rst,Modifying Tag Values,en-us_image_0000001284811084.png,icon,partial,0.72,"The image is a small blue location-pin icon, consistent with a region/project selector in the upper-left corner of a management console. | The RST step 2 instructs the user to click this icon to select a region or project, which matches the semantic meaning of a location pin. | The icon is relevant to the overall procedure for reaching the KMS console but is not directly about tag values. | No contradiction between the icon's appearance and its described function.","The image is very small and low-resolution, making it difficult to confirm exact visual details. | No surrounding UI context is visible to confirm it is in the upper-left corner of a console."
umn/source/key_management_service/managing_tags/modifying_tag_values.rst,Modifying Tag Values,en-us_image_0000002479480574.png,icon,partial,0.72,"The image is a hamburger-menu icon (three horizontal lines), a standard symbol for opening a navigation sidebar. | The RST step 3 instructs the user to click this icon on the left to navigate to Security > Key Management Service, which matches the hamburger menu's purpose. | The icon is part of the navigation procedure to reach the KMS section but is not directly about tag values. | No contradiction between the icon's appearance and its described function.","The image is very small and low-resolution, making it difficult to confirm exact visual details. | No surrounding UI context is visible to confirm it is positioned on the left side of a console."
umn/source/key_management_service/rotating_cmks/about_key_rotation.rst,About Key Rotation,en-us_image_0000001357411985.png,other,fail,0.00,Local color check detected #3298ff.,
umn/source/key_management_service/rotating_cmks/about_key_rotation.rst,About Key Rotation,en-us_image_0000001357372181.png,other,fail,0.00,Local color check detected #3298ff.,
umn/source/key_management_service/rotating_cmks/disabling_key_rotation.rst,Disabling Key Rotation,en-us_image_0000001284811084.png,icon,pass,1.00,"The image shows a blue location pin/marker icon, which is a standard symbol for region or location selection in management consoles. | The RST step 2 says 'Click |image1| in the upper left corner of the management console and select a region or project,' which aligns perfectly with a location/region selector icon. | The icon is small and symbolic, fitting the 'icon' classification.","The image is very small and slightly blurry, making fine details hard to discern, but the location pin shape is clearly identifiable."
umn/source/key_management_service/rotating_cmks/disabling_key_rotation.rst,Disabling Key Rotation,en-us_image_0000002479640808.png,icon,pass,1.00,"The image shows a hamburger menu icon (three horizontal lines), which is the standard symbol for opening a navigation menu. | The RST step 3 says 'Click |image2| on the left and choose Security > Key Management Service,' which matches opening a left-side navigation menu via a hamburger icon. | The icon is small and symbolic, fitting the 'icon' classification.","The image is very small, but the three-line hamburger pattern is clearly identifiable."
