document,title,image,image_type,result,score,reasons,missing_evidence
umn/source/working_with_geminidb_cassandra_api/backups_and_restorations/restoring_a_backup_to_a_specified_point_in_time.rst,Restoring a Backup to a Specified Point in Time,en-us_image_0000002451073537.png,screenshot,pass,1.00,"Image shows the Backups & Restorations page in the GeminiDB console with the 'Restore to Point in Time' button clearly visible | Left navigation pane shows 'Backups & Restorations' highlighted, matching step 3 of the procedure | The 'Restore to Point in Time' button is present as described in step 4 | A backup table with columns (Backup Name/ID, Backup Type, Backup Time, Status, Size) is visible, consistent with the context of automated backups | The page header shows an instance in 'Available' status, consistent with the restoration scenario","The image does not show the actual click action on the 'Restore to Point in Time' button, only the page state before clicking"
umn/source/working_with_geminidb_cassandra_api/backups_and_restorations/restoring_a_backup_to_a_specified_point_in_time.rst,Restoring a Backup to a Specified Point in Time,en-us_image_0000002417434680.png,screenshot,pass,1.00,"Image shows the 'Restore to Point in Time' dialog with Date and Time Point fields, matching step 5 of the procedure | The info message explains that GeminiDB downloads the most recent full backup from OBS and replays incremental backups, consistent with the RST description | The 'Create New Instance' button under Restoration Method aligns with step 6 which mentions creating a new DB instance | OK and Cancel buttons are present at the bottom, matching the instruction to 'click OK' | The date (2025/03/10) and time point (09:35:38) fields are clearly visible and selectable","The RST does not mention the '70 MB/s' average speed stated in the dialog's info message, but this is additional detail rather than a contradiction"
umn/source/working_with_geminidb_cassandra_api/db_instance_management/changing_a_db_instance_name.rst,Changing a DB Instance Name,en-us_image_0000002451073417.png,icon,pass,1.00,Pencil/edit icon matches the RST description of clicking an edit icon to change the instance name in Method 1 | Standard edit icon is semantically appropriate for initiating a name change action | Icon is used inline in step 2 of Method 1 as described in the document,No surrounding UI context visible; only the isolated icon is shown
umn/source/working_with_geminidb_cassandra_api/db_instance_management/changing_a_db_instance_name.rst,Changing a DB Instance Name,en-us_image_0000002417434568.png,icon,pass,1.00,Pencil/edit icon matches the RST description of clicking an edit icon in the DB Instance Name field in Method 2 | Standard edit icon is semantically appropriate for modifying the instance name | Icon is used inline in step 3 of Method 2 as described in the document,No surrounding UI context visible; only the isolated icon is shown
umn/source/working_with_geminidb_cassandra_api/db_instance_management/changing_a_db_instance_name.rst,Changing a DB Instance Name,en-us_image_0000002450993509.png,icon,pass,1.00,Checkmark icon matches the RST description of clicking to submit the name change in Method 2 | Standard confirm/submit icon is semantically appropriate for the 'To submit the change' action | Icon is used inline in Method 2 as described in the document,No surrounding UI context visible; only the isolated icon is shown
umn/source/working_with_geminidb_cassandra_api/db_instance_management/changing_a_db_instance_name.rst,Changing a DB Instance Name,en-us_image_0000002417434556.png,icon,pass,1.00,X/cross icon matches the RST description of clicking to cancel the name change in Method 2 | Standard cancel/close icon is semantically appropriate for the 'To cancel the change' action | Icon is used inline in Method 2 as described in the document,No surrounding UI context visible; only the isolated icon is shown
umn/source/working_with_geminidb_cassandra_api/db_instance_management/configuring_autoscaling.rst,Configuring Autoscaling,en-us_image_0000002450993601.png,screenshot,pass,1.00,"Image shows the Storage Space area with Scale and Auto Scale buttons, matching Figure 1 caption | The UI element 'Auto Scale' button is clearly visible as described in step 3 of the single-instance section | Storage usage (0/500 GB) and backup space details are visible, consistent with the Basic Information page context",
umn/source/working_with_geminidb_cassandra_api/db_instance_management/configuring_autoscaling.rst,Configuring Autoscaling,en-us_image_0000002451073513.png,screenshot,pass,1.00,"Image shows the Auto Scale dialog with toggle, Trigger If Available Storage Drops To (10%), Increase By (10%), and Storage Limit (96,000 GB) | All parameters from Table 1 are visible and match the RST description | The informational note about billing and the rounding behavior text match the RST parameter descriptions",
umn/source/working_with_geminidb_cassandra_api/db_instance_management/configuring_autoscaling.rst,Configuring Autoscaling,en-us_image_0000002417594544.png,screenshot,pass,1.00,"Image shows the Instances list page with multiple instances selected via checkboxes | The Auto Scale button is highlighted with a red box at the top, matching Figure 3 caption | The table shows Cassandra cluster instances with storage space and status columns, consistent with the batch operation context",
umn/source/working_with_geminidb_cassandra_api/db_instance_management/configuring_autoscaling.rst,Configuring Autoscaling,en-us_image_0000002417594536.png,screenshot,pass,1.00,"Image shows the Batch Auto Scale dialog with toggle, Trigger If (10%), Increase By (10%), and Storage Limit fields | Storage Limit shows 'Maximum storage supported by the current instance specifications' matching Table 2's note that it cannot be customized | The informational note about billing and rounding behavior matches the RST description for batch autoscaling",
umn/source/working_with_geminidb_cassandra_api/monitoring_and_alarm_reporting/viewing_metrics.rst,Viewing Metrics,en-us_image_0000002417594356.png,icon,pass,0.90,"The image is a small expand/enlarge icon (two diagonal arrows), matching the RST instruction to 'click |image1| to enlarge the graph.' | It is referenced in the Procedure section, step 4, which describes viewing monitoring data and enlarging the monitoring curve. | The icon's purpose (enlarge) aligns semantically with the surrounding text about viewing a longer time range of the monitoring curve. | No contradiction between the icon and the document text.",The icon is generic and does not itself show the monitoring graph or metrics context. | No surrounding UI is visible to confirm it is the exact control on the GeminiDB console.
umn/source/working_with_geminidb_cassandra_api/parameter_template_management/modifying_a_parameter_template_description.rst,Modifying a Parameter Template Description,en-us_image_0000002417434576.png,icon,pass,1.00,"The image shows a pencil/edit icon, which is the standard symbol for an edit action. | The RST states |image1| is clicked in the Description column to modify the description, which aligns perfectly with an edit/pencil icon. | The icon is used in step 3 of the Procedure section, directly supporting the modification workflow.",
umn/source/working_with_geminidb_cassandra_api/parameter_template_management/modifying_a_parameter_template_description.rst,Modifying a Parameter Template Description,en-us_image_0000002417594456.png,icon,pass,1.00,"The image shows a green checkmark, which is the standard symbol for confirming or submitting an action. | The RST states |image2| is clicked to submit the modification, which aligns perfectly with a checkmark/confirm icon. | The icon is used in step 4 of the Procedure section, supporting the submission of the new description.",
umn/source/working_with_geminidb_cassandra_api/parameter_template_management/modifying_a_parameter_template_description.rst,Modifying a Parameter Template Description,en-us_image_0000002417434584.png,icon,pass,1.00,"The image shows a red/pink X mark, which is the standard symbol for canceling or closing an action. | The RST states |image3| is clicked to cancel the modification, which aligns perfectly with an X/cancel icon. | The icon is used in step 4 of the Procedure section, supporting the cancellation of the description modification.",
umn/source/working_with_geminidb_influx_api/auditing/querying_traces.rst,Querying Traces,en-us_image_0000002450993409.png,icon,partial,0.77,"The image is a small location-pin icon, consistent with the RST instruction to 'Click |image1| in the upper left corner and select a region and a project.' | A location pin is a standard UI symbol for region/project selection in cloud management consoles. | The icon is relevant to the overall procedure for accessing the CTS console, though it is a generic navigation element rather than trace-specific. | The image is low-resolution but the pin shape is clearly identifiable.","The icon is very small and low-resolution, making fine details hard to discern. | No surrounding UI context is visible to confirm it is in the upper-left corner of a console."
umn/source/working_with_geminidb_influx_api/auditing/querying_traces.rst,Querying Traces,en-us_image_0000002417594340.png,icon,pass,0.83,"The image is a small downward-pointing chevron (V-shape), which is the standard expand/collapse indicator in UI tables. | The RST states 'Click |image2| to the left of the record to be queried to extend its details,' and a downward chevron is exactly the conventional symbol for expanding a row. | The icon is relevant to the trace-querying procedure as it is used to reveal trace details. | The image is low-resolution but the chevron shape is clearly identifiable.",The icon is very small and low-resolution. | No surrounding table or record context is visible to confirm placement 'to the left of the record.'
umn/source/working_with_geminidb_influx_api/backup_and_restoration/managing_automated_backups.rst,Managing Automated Backups,en-us_image_0000002450993413.png,icon,pass,1.00,"The image is a small toggle-switch symbol, matching the |image1| substitution used in the RST. | The RST instructs the user to 'click |image1| to disable the backup policy', and the toggle icon directly represents that control. | The icon appears in the 'Disabling an Automated Backup Policy' section, so it is topically and sectionally relevant. | The visual clearly shows a two-state toggle control (filled left side, circular knob on the right), consistent with an on/off switch.","The image alone does not show labels or surrounding dialog context, so the exact state (on vs off) must be inferred from the RST text."
umn/source/working_with_geminidb_influx_api/certificate_management/downloading_the_default_ssl_certificate.rst,Downloading the Default SSL Certificate,en-us_image_0000002417594332.png,icon,pass,1.00,"The image is a small download icon (downward arrow over a tray), matching the RST's reference to clicking an icon in the SSL field to download the certificate. | It is an isolated symbolic UI graphic, so it is classified as an icon rather than a screenshot. | The icon directly supports the Procedure step describing how to obtain the default SSL certificate. | No contradiction between the icon and the surrounding text.","The image does not show the surrounding SSL field or Basic Information page context, only the standalone download symbol."
umn/source/working_with_geminidb_influx_api/db_instance_management/changing_an_instance_name.rst,Changing an Instance Name,en-us_image_0000002451073457.png,icon,pass,1.00,"Image is a pencil/edit icon, matching the RST reference |image1| in Method 1 step 2 for editing an instance name. | The icon is semantically appropriate for the 'Changing an Instance Name' task. | No contradictions between the image and the document text.",
umn/source/working_with_geminidb_influx_api/db_instance_management/changing_an_instance_name.rst,Changing an Instance Name,en-us_image_0000002451073449.png,icon,pass,1.00,"Image is a pencil/edit icon, matching the RST reference |image2| in Method 2 step 3 for editing the DB Instance Name field. | The icon is semantically appropriate for the 'Changing an Instance Name' task. | No contradictions between the image and the document text.",
umn/source/working_with_geminidb_influx_api/db_instance_management/changing_an_instance_name.rst,Changing an Instance Name,en-us_image_0000002450993545.png,icon,pass,1.00,"Image is a checkmark icon, matching the RST reference |image3| in Method 2 for submitting the name change. | The checkmark is a standard confirm/submit symbol, consistent with the 'To submit the change' instruction. | No contradictions between the image and the document text.",
umn/source/working_with_geminidb_influx_api/db_instance_management/changing_an_instance_name.rst,Changing an Instance Name,en-us_image_0000002417434604.png,icon,pass,1.00,"Image is an X (cross) icon, matching the RST reference |image4| in Method 2 for canceling the name change. | The X is a standard cancel/close symbol, consistent with the 'To cancel the change' instruction. | No contradictions between the image and the document text.",
umn/source/working_with_geminidb_influx_api/monitoring_and_alarm_reporting/viewing_metrics.rst,Viewing Metrics,en-us_image_0000002417594376.png,icon,pass,1.00,"The image is a small expand/enlarge icon (two diagonal arrows), matching the RST instruction to 'click |image1| to enlarge the graph'. | It is referenced in the Procedure section for viewing monitoring data over a longer time range, consistent with the 'Viewing Metrics' topic. | The visual content (diagonal expand arrows) is the standard symbol for enlarging a graph/window, with no contradiction to the text.","The image is low-resolution and blurry, so exact rendering details are unclear. | No surrounding UI context or label is visible to confirm the precise control location."
umn/source/working_with_geminidb_influx_api/parameter_template_management/modifying_a_parameter_template_description.rst,Modifying a Parameter Template Description,en-us_image_0000002450993741.png,icon,pass,1.00,Pencil/edit icon matches the RST reference for clicking to modify a description in the Description column | Standard UI edit symbol appropriate for inline editing in a table | Directly referenced as |image1| in step 3 of the procedure,
umn/source/working_with_geminidb_influx_api/parameter_template_management/modifying_a_parameter_template_description.rst,Modifying a Parameter Template Description,en-us_image_0000002417434808.png,icon,pass,1.00,Green checkmark icon matches the RST reference for submitting the modification | Standard confirm/submit symbol used in UI dialogs | Directly referenced as |image2| in step 4 of the procedure,
umn/source/working_with_geminidb_influx_api/parameter_template_management/modifying_a_parameter_template_description.rst,Modifying a Parameter Template Description,en-us_image_0000002417594664.png,icon,pass,1.00,Red X icon matches the RST reference for canceling the modification | Standard cancel/dismiss symbol used in UI dialogs | Directly referenced as |image3| in step 4 of the procedure,
