document,title,image,image_type,result,score,reasons,missing_evidence
umn/source/my_dashboards/deleting_a_dashboard.rst,Deleting a Dashboard,en-us_image_0000001882035325.png,screenshot,pass,1.00,"The image shows a 'Delete Dashboard' dialog box, matching the figure caption 'Figure 1 Delete Dashboard'. | The dialog contains the confirmation prompt and an OK button, consistent with step 5 of the procedure. | A warning that dashboards cannot be recovered aligns with the rst statement that deleting a dashboard also deletes its graphs. | The screenshot is a UI dialog with visible interactive controls (Cancel and OK).","The dashboard name in the table is redacted, so the specific dashboard cannot be verified."
umn/source/my_dashboards/deleting_a_graph.rst,Deleting a Graph,en-us_image_0000002126246800.png,screenshot,pass,1.00,"Shows a graph titled 'Elastic IP and Bandwidth-Bandwidths: Inbound Bandwidth' with a context menu open | Context menu displays options: Copy, Edit, Delete, Change Legend Name | Matches RST step 6: 'Click |image1| and choose Delete' | Figure 1 caption in RST is 'Deleting a graph' which aligns with the visible Delete option",
umn/source/my_dashboards/deleting_a_graph.rst,Deleting a Graph,en-us_image_0000002126246804.png,screenshot,pass,1.00,"Shows the 'Delete Graph' dialog box as described in RST step 7 | Dialog asks 'Are you sure you want to delete the following 1 graphs?' | Table shows graph name and creation date (2024-03-20 17:51:07 GMT+08:00) | Warning message: 'Deleted graphs cannot be recovered. Exercise caution when performing this operation.' | OK and Cancel buttons are visible, matching the RST instruction to click OK",
umn/source/my_dashboards/deleting_a_graph.rst,Deleting a Graph,en-us_image_0000002387101041.png,icon,pass,1.00,Small circular icon with three dots (ellipsis) representing a 'more options' menu button | Referenced in RST as |image1| in step 6: 'Click |image1| and choose Delete' | This is the trigger icon that opens the context menu shown in Figure 1 | Standard UI pattern for accessing additional actions on a graph,
umn/source/my_dashboards/viewing_a_graph.rst,Viewing a Graph,en-us_image_0000002418960597.png,screenshot,pass,1.00,"Shows a Cloud Eye dashboard with two graphs and a highlighted refresh interval control (5 min), matching Figure 1 'Refreshing a graph'. | Includes Full Screen, Add Graph, Save, time-range tabs (1h/3h/12h/1d/7d), date range, and Raw data dropdown consistent with the procedure.",
umn/source/my_dashboards/viewing_a_graph.rst,Viewing a Graph,en-us_image_0000002418825513.png,screenshot,pass,1.00,"Displays a line chart with time-range tabs, date range, Raw data dropdown, search box, unit selector (bit/s), and a right-side icon toolbar, matching Figure 2 'Viewing monitoring details in a line chart'. | Red box highlights the top control bar described in step 7.",
umn/source/my_dashboards/viewing_a_graph.rst,Viewing a Graph,en-us_image_0000002318778793.png,screenshot,pass,1.00,"Shows a line chart with two metric lines, time-range tabs, search box, and right-side icon toolbar, consistent with Figure 3 'Viewing graphs'.",
umn/source/my_dashboards/viewing_a_graph.rst,Viewing a Graph,en-us_image_0000001882024953.png,screenshot,pass,1.00,"Shows a dashboard with six graphs arranged 3 per row and a highlighted Full Screen button, matching Figure 4 'Full screen' and the full-screen section.",
umn/source/my_dashboards/viewing_a_graph.rst,Viewing a Graph,en-us_image_0000001882025765.png,screenshot,pass,1.00,"Shows a line chart with the second icon on the right toolbar highlighted, matching Figure 5 'Customizing a time range'.",
umn/source/my_dashboards/viewing_a_graph.rst,Viewing a Graph,en-us_image_0000001835186776.png,screenshot,pass,1.00,"Shows a line chart with the third icon on the right toolbar highlighted, matching Figure 6 'Going back to the default time range'.",
umn/source/my_dashboards/viewing_a_graph.rst,Viewing a Graph,en-us_image_0000001881907489.png,screenshot,pass,1.00,"Shows the search box with a Property dropdown listing Name, ID, Metric Name, Resource Type, matching Figure 7 'Selecting monitored objects' and the sorting/filtering description.",
umn/source/my_dashboards/viewing_a_graph.rst,Viewing a Graph,en-us_image_0000001881907649.png,screenshot,pass,1.00,"Shows the search box with a selected filter (Name: bandwidth-6f38) and a clear (X) control, matching Figure 8 'Clearing monitored objects'.",
umn/source/my_dashboards/viewing_a_graph.rst,Viewing a Graph,en-us_image_0000002418840789.png,screenshot,pass,1.00,"Shows a graph with a monitoring-items table (Name/ID, Metric, Current Value) and a column-customization dropdown with checkboxes, matching Figure 9 'Viewing monitoring items'.",
umn/source/my_dashboards/viewing_a_graph.rst,Viewing a Graph,en-us_image_0000002448236893.png,screenshot,pass,1.00,"Shows a CPU Usage line chart with the fourth icon on the right toolbar highlighted, matching Figure 10 'Select Metrics'.",
umn/source/my_dashboards/viewing_a_graph.rst,Viewing a Graph,en-us_image_0000002414598814.png,screenshot,pass,1.00,"Shows a CPU Usage line chart with the fifth icon on the right toolbar highlighted, matching Figure 11 'Reset Metrics'.",
umn/source/my_dashboards/viewing_a_graph.rst,Viewing a Graph,en-us_image_0000002414759378.png,screenshot,pass,1.00,"Shows a CPU Usage line chart with the sixth icon on the right toolbar highlighted, matching Figure 12 'Reset'.",
umn/source/my_dashboards/viewing_a_graph.rst,Viewing a Graph,en-us_image_0000002418840729.png,icon,pass,1.00,Circular refresh arrow icon used as |image1| in step 6 to refresh the graph.,
umn/source/my_dashboards/viewing_a_graph.rst,Viewing a Graph,en-us_image_0000002178756434.png,icon,pass,1.00,Diagonal expand arrows icon used as |image2| in step 7 to view monitoring details / full screen.,
umn/source/my_dashboards/viewing_a_graph.rst,Viewing a Graph,en-us_image_0000001696202802.png,icon,pass,1.00,X (clear) icon used as |image3| to clear selected monitored resources.,
umn/source/my_dashboards/viewing_a_graph.rst,Viewing a Graph,en-us_image_0000002385201528.png,icon,pass,1.00,List icon used as |image4| to display the monitored objects list below the graph.,
umn/source/my_dashboards/viewing_a_graph.rst,Viewing a Graph,en-us_image_0000002418960629.png,icon,pass,1.00,Gear/settings icon used as |image5| to customize columns displayed in the list below the graph.,
umn/source/my_dashboards/viewing_a_graph.rst,Viewing a Graph,en-us_image_0000002448236001.png,icon,pass,1.00,Chart-with-arrow icon used as |image6| (fourth icon) to select the instance range to be viewed.,
umn/source/my_dashboards/viewing_a_graph.rst,Viewing a Graph,en-us_image_0000002448237989.png,icon,pass,1.00,Chart-with-arrow icon used as |image7| (fifth icon) to reset the selected instance range.,
umn/source/my_dashboards/viewing_a_graph.rst,Viewing a Graph,en-us_image_0000002414599170.png,icon,pass,1.00,Reset icon used as |image8| (sixth icon) to reset the selected custom time range and instance range.,
umn/source/my_dashboards/viewing_my_dashboards.rst,Viewing My Dashboards,en-us_image_0000002425844405.png,icon,pass,1.00,Star outline icon matches the RST description of clicking a star in the Favorites column | Standard favorites/star icon used in dashboard management interfaces | Directly referenced as |image1| in the 'Adding dashboards to favorites' bullet point,
umn/source/my_dashboards/viewing_my_dashboards.rst,Viewing My Dashboards,en-us_image_0000002425764801.png,icon,pass,1.00,Three horizontal lines in a square is the standard list-view toggle icon | Matches RST description of clicking to display dashboards in a list | Directly referenced as |image2| in the 'Switching the dashboard view' bullet point,
umn/source/my_dashboards/viewing_my_dashboards.rst,Viewing My Dashboards,en-us_image_0000002425765261.png,icon,pass,1.00,Four squares in a 2x2 grid is the standard grid-view toggle icon | Matches RST description of clicking to display dashboards in a view (grid) | Directly referenced as |image3| in the 'Switching the dashboard view' bullet point,
umn/source/permissions_management/creating_a_user_and_granting_permissions.rst,Creating a User and Granting Permissions,en-us_image_0000002051460077.png,other,fail,0.00,Local color check detected #3298ff.,
umn/source/product_introduction/region_and_az.rst,Region and AZ,en-us_image_0184026531.png,other,fail,0.00,Local color check detected #3298ff.,
umn/source/product_introduction/what_is_cloud_eye.rst,What Is Cloud Eye?,en-us_image_0000001089625394.png,other,pass,1.00,"The image is a labeled architecture diagram, matching the RST's 'Figure 1 Cloud Eye architecture' reference. | It depicts Cloud Resources (VPC, EVS, ECS), Custom Monitoring, Cloud Eye metrics (CPU, memory, disk, other), monitoring data, alarm data, and notification targets (AS, SMN), consistent with the described functions. | The diagram directly illustrates the multi-dimensional monitoring and alarm workflow described in the section. | No interactive UI controls are present; it is a static illustration.",The diagram does not explicitly show the 40-metric count or the 60-second granularity mentioned in the text. | Kafka data dump and dashboard features are not depicted in the architecture diagram.
umn/source/quota_adjustment.rst,Quota Adjustment,en-us_image_0275513364.png,icon,pass,0.83,"Image is a small gray location-pin pictogram, matching the RST step 'Click |image1| in the upper left corner and select the desired region and project.' | A location/region marker is semantically appropriate for selecting a region and project in a cloud console. | The icon appears in the 'How Do I View My Quotas?' section, consistent with the navigation procedure described. | No contradiction between the icon and the surrounding text.","No surrounding console UI is visible, so the exact placement (upper-left corner) cannot be confirmed from the image alone. | The icon is isolated, so it cannot be verified as the precise console glyph used by the product."
umn/source/quota_adjustment.rst,Quota Adjustment,en-us_image_0152727234.png,icon,pass,0.83,"Image is a small bar-chart pictogram (three vertical bars of decreasing height), matching the RST step 'click |image2|. The Quotas page is displayed.' | A statistics/bar-chart symbol is a reasonable representation for a quotas/resource-usage page. | The icon appears in the 'How Do I View My Quotas?' section, consistent with navigating to the Quotas page. | No contradiction between the icon and the surrounding text.","No surrounding console UI is visible, so the exact placement (upper-right corner) cannot be confirmed from the image alone. | The icon is isolated, so it cannot be verified as the precise console glyph used by the product."
umn/source/resource_groups/creating_a_resource_group.rst,Creating a Resource Group,en-us_image_0000001902856296.png,screenshot,pass,1.00,"Image shows the Cloud Eye Resource Groups page with the 'Create Resource Group' button highlighted in the upper right corner, matching Figure 1 caption and step 5 of the procedure. | The table columns (Name/ID, Status, Resources, Resource Types, Add Resources, Synchronize, Created, Operation) are consistent with a resource group management interface. | The highlighted button directly corresponds to the RST instruction: 'In the upper right corner, click Create Resource Group.' | No contradictions between the image content and the RST description.",The region/project selector mentioned in step 2 is not visible in this cropped view.
umn/source/resource_groups/creating_a_resource_group.rst,Creating a Resource Group,en-us_image_0000001787894604.png,screenshot,pass,1.00,"Image shows the Create Resource Group form with a Name field, resource type list (Elastic IP, NAT Gateway, RDS, etc.), and a resource table with Name, ID, Private IP, Elastic IP, Tag, and Enterprise Project columns, matching Figure 2 and step 6. | The 'Manually' button and resource selection checkboxes align with the instruction to 'select the cloud service resources to be added.' | The Enterprise Project field at the bottom matches the RST note about optionally setting Enterprise Project. | The 'Create' button at the bottom right corresponds to step 7: 'Click Create.' | The note about searching by name, ID, or private IP is consistent with the visible search bar and table columns.",The specific ECS/BMS search-by-name/ID/private-IP capability is not explicitly demonstrated in the visible portion of the resource list.
umn/source/resource_groups/managing_resource_groups/deleting_a_resource_group.rst,Deleting a Resource Group,en-us_image_0000002048262997.png,screenshot,pass,1.00,"Image is a UI screenshot of the Cloud Eye 'Resource Groups' page, matching the document topic of deleting a resource group. | The Operation column shows a 'Delete' link, and the first row's 'Delete' is highlighted with a red box, directly illustrating step 5 ('click Delete in the Operation column'). | Figure caption in the RST ('Deleting a resource group') aligns with the highlighted Delete action shown. | No visible contradiction between the image content and the surrounding procedure text.",The 'Delete Resource Group' confirmation dialog (step 6) is not shown in this image. | Region/project selector and Service List navigation (steps 2-3) are not visible in this cropped view.
umn/source/resource_groups/viewing_resource_groups/alarm_rules.rst,Alarm Rules,en-us_image_0000001882426377.png,screenshot,pass,1.00,"The screenshot shows the Cloud Eye 'Alarm Rules' page within a Resource Groups context, matching the figure caption 'Managing alarm rules in a resource group'. | The left navigation pane displays 'Resource Groups' > 'Resource Overview' and 'Alarm Rules', consistent with the procedure steps 4-6 in the RST. | The table columns (Name/ID, Resource Type, Monitored Object, Alarm Policy, Status, Notification Group/Topic, Operation) and the Enable/Disable/Delete controls align with the RST statement that users can enable, disable, modify, or delete alarm rules. | The open 'More' dropdown (Copy, Disable, Delete) and the Modify/View Details links provide visual evidence of the management operations described.",The image does not show the region/project selector or Service List navigation mentioned in steps 1-3. | The note about event alarm rules and DDS/RDS/DCS event sources is not depicted in the image.
umn/source/resource_groups/viewing_resource_groups/resource_overview.rst,Resource Overview,en-us_image_0000002048254333.png,screenshot,pass,1.00,"The image shows a Cloud Eye resource group detail page with Basic Information, Resources, and a resource table, matching the Resource Overview topic. | It displays resource types (Elastic Cloud Server), dimensions (ECSs), alarm status, and add/remove resource controls, consistent with the RST description. | The figure caption 'Viewing details of a resource group' aligns with the procedure step of clicking a resource group name to reach the Resource Overview page. | Interactive controls such as Add Resources, Remove, checkboxes, search, and refresh are visible.","The exact navigation path (Service List > Cloud Eye > Resource Groups) is not visible in the screenshot, only the resulting page is shown."
umn/source/server_monitoring/agent_installation_and_configuration/installing_and_configuring_the_agent_on_a_linux_ecs_or_bms/modifying_the_dns_server_address_and_adding_security_group_rules_linux.rst,Modifying the DNS Server Address and Adding Security Group Rules (Linux),en-us_image_0183510251.png,screenshot,pass,1.00,"The image shows a terminal displaying the contents of /etc/resolv.conf with 'nameserver 100.125.4.25' visible, matching the RST instruction to add this DNS server address. | The RST explicitly references this as 'Figure 1 Adding the DNS server address (Linux)' in the command-line section. | The terminal output includes 'Generated by NetworkManager', 'search openstacklocal', and 'options single-request-reopen', consistent with a typical Linux resolv.conf file. | The IP address 100.125.4.25 matches exactly what the RST instructs the user to add.","The image does not show the vi editor interface or the :wq save command, only the file content."
umn/source/server_monitoring/agent_installation_and_configuration/installing_and_configuring_the_agent_on_a_linux_ecs_or_bms/modifying_the_dns_server_address_and_adding_security_group_rules_linux.rst,Modifying the DNS Server Address and Adding Security Group Rules (Linux),en-us_image_0000001200355919.png,icon,pass,0.83,"The image is a small pencil/edit icon used as a UI element in the management console. | The RST references this as |image1| in step 7: 'click |image1| following DNS Server Address' to modify the DNS server address. | A pencil/edit icon is semantically appropriate for an edit action on a DNS server address field. | The icon is a generic edit symbol, not specific to DNS or networking, so topic match is moderate.","The icon is isolated without surrounding UI context (no visible 'DNS Server Address' label or management console interface). | The icon is very small and low-resolution, making fine details hard to discern."
umn/source/server_monitoring/agent_installation_and_configuration/installing_and_configuring_the_agent_on_a_windows_ecs/modifying_the_dns_server_address_and_adding_security_group_rules_windows.rst,Modifying the DNS Server Address and Adding Security Group Rules (Windows),en-us_image_0000001200355919.png,icon,pass,1.00,"The image is a small pencil/edit pictogram, matching the RST reference |image1| used for the edit control next to the DNS Server Address. | It aligns with the 'Modifying the DNS Server Address (Management Console)' step that instructs the user to click the icon following DNS Server Address to change the value. | The visual content (a pencil symbol) is consistent with an edit/modify action, supporting the documented procedure. | No contradiction between the icon and the surrounding RST text.","The image is an isolated icon, so the surrounding console UI (Gateway and DNS Information area) is not visible to confirm placement. | No label or text accompanies the icon in the image itself."
umn/source/server_monitoring/agent_installation_and_configuration/installing_the_agents_in_batches_on_linux_ecss.rst,Installing the Agents in Batches on Linux ECSs,en-us_image_0000001567952750.png,screenshot,pass,1.00,"The image shows terminal/console output reading 'Telescope process starts successfully', which is exactly the success indicator described in Procedure step 3. | It is referenced in the RST as Figure 1 'Successful installation', matching the figure caption and context. | The visual text directly corroborates the documented success condition for batch agent installation. | No interactive controls or buttons are present; it is a plain text console capture.","No surrounding terminal context (prompt, command) is visible, only the single success line."
umn/source/server_monitoring/viewing_metrics/viewing_process_monitoring_metrics.rst,Viewing Process Monitoring Metrics,en-us_image_0146378778.png,icon,pass,1.00,"The image is a small gear/cog icon, consistent with a settings or options button in a UI. | The RST references this icon (|image1|) in step 6 of 'Viewing the Running Data of Top CPU Processes' as the button to click in the upper right corner to view Top 5 Processes with Highest CPU Usage. | A gear icon is a standard UI symbol for accessing configuration or additional options, which aligns with opening a process monitoring options window. | The icon is isolated and small, matching the 'icon' classification.","The surrounding UI context (the Monitored Processes area) is not visible, only the isolated icon is shown."
umn/source/server_monitoring/viewing_metrics/viewing_process_monitoring_metrics.rst,Viewing Process Monitoring Metrics,en-us_image_0239656150.png,icon,pass,1.00,"The image is a small expand/fullscreen icon showing two diagonal arrows (upper-left and lower-right). | The RST references this icon (|image2|) in step 7 as the button to click in the upper right corner of a graph to enlarge it for viewing detailed data. | The diagonal-arrows expand icon is the standard UI symbol for enlarging or going fullscreen, which directly matches the described action of enlarging the graph. | The icon is isolated and small, matching the 'icon' classification.","The surrounding graph or UI context is not visible, only the isolated expand icon is shown."
umn/source/server_monitoring/viewing_metrics/viewing_server_monitoring_metrics.rst,Viewing Server Monitoring Metrics,en-us_image_0000002236842869.png,icon,pass,1.00,"The image is a small isolated symbolic graphic (two diagonal outward arrows), i.e., an expand/enlarge icon. | The RST references |image1| in step 5 as the control to 'enlarge the graph for viewing detailed data', which matches an expand/zoom icon. | The icon is placed within the Procedure section describing how to view and enlarge monitoring metric graphs, so it is topically and sectionally relevant. | No contradiction between the icon's meaning (enlarge/expand) and the surrounding text.","The image is a generic expand icon without surrounding UI context, so its exact placement in the console cannot be confirmed visually."
umn/source/task_center.rst,Task Center,en-us_image_0000001693741013.png,screenshot,pass,1.00,"Image is the 'Export Data' dialog (new edition) matching Figure 1 in the RST. | Fields (Task Name, Statistic, Time Range, Aggregated By, Monitoring Item) align with Table 1 parameters. | Appears in the 'Exporting Monitoring Data' section where Figure 1 is referenced. | Visible Export/Cancel buttons and form controls confirm it is a UI screenshot.",
umn/source/task_center.rst,Task Center,en-us_image_0000001693820629.png,screenshot,pass,1.00,"Image is the 'Export Data' dialog (earlier edition) matching Figure 2 in the RST. | Fields (Time Range, Period, Resource Type, Dimension, Monitored Object, Metric) align with Table 2 parameters. | Referenced in the note under the 'Exporting Monitoring Data' section. | Visible Export/Cancel buttons and dropdowns confirm a UI screenshot.",
umn/source/task_center.rst,Task Center,en-us_image_0000002473248950.png,screenshot,pass,1.00,"Image shows the Task Center page on the 'Monitoring Data Export Tasks' tab, matching Figure 3. | Table columns (Task Name, Resource Type, Statistic, Time Range, Status, Created, Operation) match the described filtering and operations. | Located in the 'Exporting Monitoring Data' section where Figure 3 is referenced. | Visible Delete button, search box, and Download/Delete links confirm interactive UI.",
