document,title,image,image_type,result,score,reasons,missing_evidence
umn/source/operation_guide/enabling_alarm_notification.rst,Enabling Alarm Notification,en-us_image_0237050217.png,icon,pass,1.00,Small location pin icon used as |image1| in step 2 for selecting region or project | Matches the RST instruction to click the icon in the upper left corner to select region/project | Standard region selector pictogram consistent with cloud management console UI,
umn/source/operation_guide/enabling_alarm_notification.rst,Enabling Alarm Notification,en-us_image_0237055345.png,icon,pass,1.00,"Toggle switch icon in the enabled (on) state, used as |image2|, |image5|, and |image6| in the RST | Represents the 'enabled' value for the Alarm Notifications parameter in Table 1 | Blue/teal color with circle on the right indicates the active/enabled position",
umn/source/operation_guide/enabling_alarm_notification.rst,Enabling Alarm Notification,en-us_image_0237055521.png,icon,pass,1.00,"Toggle switch icon in the disabled (off) state, used as |image3| and |image4| in the RST | Represents the 'disabled' value for the Alarm Notifications parameter in Table 1 | Gray color with circle on the left indicates the inactive/disabled position",
umn/source/operation_guide/enabling_anti-ddos.rst,Enabling Anti-DDoS,en-us_image_0217500718.png,screenshot,pass,1.00,"Shows the Public IP Addresses tab with columns for Public IP Addresses, Protection Status, Protection Settings, and Operation | Displays two IP addresses with 'Disabled' protection status matching the 'unprotected IP address' described in the RST | Contains 'Enable Anti-DDoS' buttons in the Operation column exactly as described in step 4 | Matches Figure 1 caption 'Public IP Addresses' in the RST",
umn/source/operation_guide/enabling_anti-ddos.rst,Enabling Anti-DDoS,en-us_image_0217500934.png,screenshot,pass,1.00,Shows the 'Enable Anti-DDoS' dialog box as described in step 5 of the RST | Contains a confirmation message asking to enable Anti-DDoS for the public IP address | Displays a table with Public IP Address and Protection Status (Disabled) | Has 'Yes' and 'No' buttons matching the instruction to 'click Yes',
umn/source/operation_guide/enabling_anti-ddos.rst,Enabling Anti-DDoS,en-us_image_0237050217.png,icon,pass,1.00,Small location pin/marker icon used as the region/project selector | Referenced as |image1| in step 2: 'Click |image1| in the upper left corner and select the desired region or project' | The pin icon is a standard symbol for location/region selection in management consoles | Matches the context of selecting a region or project in the upper left corner,
umn/source/operation_guide/setting_a_default_protection_policy_for_newly_purchased_public_ip_addresses.rst,Setting a Default Protection Policy for Newly Purchased Public IP Addresses,en-us_image_0258795362.png,screenshot,pass,1.00,"Screenshot shows the Public IP Addresses tab of the Anti-DDoS management page | The 'Set Default Protection Policy' button is highlighted with a blue border, matching step 4 of the procedure | Table columns (Public IP Addresses, Protection Status, Protection Settings, Operation) match the described interface | Traffic Cleaning Threshold, CC Defense, and HTTP Request Threshold are visible in the Protection Settings column",
umn/source/operation_guide/setting_a_default_protection_policy_for_newly_purchased_public_ip_addresses.rst,Setting a Default Protection Policy for Newly Purchased Public IP Addresses,en-us_image_0258829059.png,screenshot,pass,1.00,"Screenshot shows the 'Set Default Protection Policy' dialog box matching Figure 2 | Traffic Cleaning Threshold dropdown is visible with a value of 1,000 Mbps | CC Defense radio buttons (Enable/Disable) are shown with Disable selected | OK and Cancel buttons are present at the bottom of the dialog | Parameters match Table 1 descriptions in the RST",
umn/source/operation_guide/setting_a_default_protection_policy_for_newly_purchased_public_ip_addresses.rst,Setting a Default Protection Policy for Newly Purchased Public IP Addresses,en-us_image_0258575568.png,icon,pass,0.88,"Small location pin/marker icon referenced as |image1| in step 2 for selecting region or project | The icon is a standard location/region selector symbol consistent with the described action | Image is quite blurry and small, making fine details difficult to discern","Image is low resolution and blurry, making it hard to confirm exact icon design details"
umn/source/operation_guide/viewing_a_monitoring_report.rst,Viewing a Monitoring Report,en-us_image_0217719594.png,screenshot,pass,1.00,"Image is Figure 1 showing the Public IP Addresses table with columns: Public IP Addresses, Protection Status, Protection Settings, Operation. | Matches RST step 4: 'Select the Public IP Addresses tab, locate the target IP address and click View Monitoring Report in the Operation column.' | Shows two IP entries with Normal status, protection settings (Traffic Cleaning Threshold, CC Defense, HTTP Request Threshold), and View Monitoring Report / Set Protection links. | All elements described in the RST for this figure are clearly visible.",
umn/source/operation_guide/viewing_a_monitoring_report.rst,Viewing a Monitoring Report,en-us_image_0217782662.png,screenshot,pass,1.00,"Image is Figure 2 showing the Monitoring Report page with Public IP Address, Protection Details, and a 24-hour traffic chart. | Displays Protection Status (Normal), CC Defense (Disabled), Traffic Cleaning Threshold (300 Mbps), HTTP Request Threshold. | Shows Traffic and Packet Rate tabs with a Kbps chart using 5-minute interval data points over 24 hours. | Includes Inbound normal traffic and Inbound attack traffic legend, matching RST description of traffic and anomalies. | Attack event list table (Start Time, End Time, Status) visible at bottom, matching RST description of cleaning and black hole events. | Download and refresh icons present, consistent with the note about downloading the report.",
umn/source/operation_guide/viewing_a_monitoring_report.rst,Viewing a Monitoring Report,en-us_image_0237050217.png,icon,pass,0.88,"Image is |image1|, a small blue location-pin icon used in step 2: 'Click |image1| in the upper left corner and select the region or project.' | A location pin is a standard icon for region/project selection in cloud management consoles. | The icon is very small and slightly blurry, limiting detail assessment. | No contradiction with the RST context of selecting a region or project.","Icon is very small and low-resolution, making fine details hard to discern."
umn/source/operation_guide/viewing_a_monitoring_report.rst,Viewing a Monitoring Report,en-us_image_0237052378.png,icon,pass,0.95,"Image is |image2|, a small download icon (downward arrow into a tray) used in the note: 'click |image2| to download the monitoring report.' | The download icon semantically matches the action of downloading a monitoring report. | Icon is small and slightly pixelated but clearly recognizable as a download symbol. | No contradiction with the RST context.","Icon is small and slightly pixelated, but the download meaning is clear."
umn/source/operation_guide/viewing_an_interception_report.rst,Viewing an Interception Report,,,fail,,backend_error,No model result was produced.
